STATION,STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20141001,206,-9999,514,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20141101,389,-9999,1151,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20141201,201,-9999,703,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150101,302,-9999,790,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150201,434,-9999,946,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150301,170,-9999,590,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150401,622,-9999,1704,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150501,320,-9999,493,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150601,188,-9999,586,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150701,792,-9999,2726,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150801,574,-9999,3100,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20150901,236,-9999,849,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20151001,224,-9999,696,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20151101,282,-9999,857,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0064,SAVANNAH 10.4 E GA US,20151201,203,-9999,578,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140301,91,-9999,91,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140401,523,-9999,1341,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140501,333,-9999,471,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140601,587,-9999,1780,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140701,1240,-9999,2508,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140801,686,-9999,2430,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20140901,582,-9999,1294,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20141001,168,-9999,425,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20141101,439,-9999,1158,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20141201,180,-9999,358,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150101,340,-9999,862,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150201,414,-9999,934,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150301,157,-9999,560,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150401,549,-9999,1489,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150501,272,-9999,446,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150601,130,-9999,652,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150701,650,-9999,2614,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150801,389,-9999,2517,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20150901,241,-9999,724,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20151001,264,-9999,798,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20151101,262,-9999,856,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0065,SAVANNAH 8.5 E GA US,20151201,180,-9999,542,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140301,97,-9999,140,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140401,574,-9999,1345,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140501,180,-9999,493,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140601,224,-9999,1046,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140701,612,-9999,1578,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140801,653,-9999,1617,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20140901,554,-9999,2363,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20141001,211,-9999,378,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20141101,310,-9999,1091,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20141201,191,-9999,694,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150101,262,-9999,757,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150201,480,-9999,980,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150301,124,-9999,394,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150401,615,-9999,1001,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150501,191,-9999,257,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150601,292,-9999,858,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150701,820,-9999,3034,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150801,775,-9999,3044,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20150901,300,-9999,717,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20151001,109,-9999,480,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20151101,226,-9999,765,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0060,SAVANNAH 2.3 SSW GA US,20151201,236,-9999,743,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140301,61,-9999,107,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140401,650,-9999,886,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140501,140,-9999,440,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140601,147,-9999,531,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140701,168,-9999,582,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140801,302,-9999,1262,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20140901,371,-9999,1450,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20141001,330,-9999,462,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20141101,559,-9999,1438,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20141201,251,-9999,645,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150101,447,-9999,1224,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150201,465,-9999,776,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150301,155,-9999,661,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150401,602,-9999,1252,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150501,241,-9999,663,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150601,823,-9999,2046,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150701,414,-9999,1861,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150801,351,-9999,1463,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20150901,610,-9999,884,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20151001,419,-9999,746,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20151101,312,-9999,640,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0061,SAVANNAH 4.6 NW GA US,20151201,363,-9999,855,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20150601,348,-9999,732,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20150701,650,-9999,1726,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20150801,511,-9999,1109,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20150901,366,-9999,1226,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20151001,312,0,685,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20151101,620,76,1225,114,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNDK0070,EAGAN 2.0 NNW MN US,20151201,244,178,1245,259,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140401,589,-9999,843,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140501,330,-9999,589,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140601,292,-9999,1046,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140701,546,-9999,1548,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140801,577,-9999,1347,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20140901,551,-9999,1596,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20141001,257,-9999,442,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20141101,251,-9999,685,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20141201,226,-9999,468,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150101,239,-9999,366,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150201,170,-9999,427,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150301,168,-9999,671,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150401,201,-9999,442,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150701,320,-9999,636,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150801,724,-9999,4080,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20150901,163,-9999,351,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20151001,193,-9999,511,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20151101,531,-9999,885,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0059,SAVANNAH 1.3 E GA US,20151201,300,-9999,346,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455525,MONROE WA US,20140101,318,-9999,1094,-9999,111,-44,64,4,34
GHCND:USC00455525,MONROE WA US,20140201,178,51,1458,13,150,-111,69,-11,29
GHCND:USC00455525,MONROE WA US,20140301,465,-9999,2565,-9999,200,-28,115,27,71
GHCND:USC00455525,MONROE WA US,20140401,340,-9999,1243,-9999,267,-6,153,41,97
GHCND:USC00455525,MONROE WA US,20140501,213,-9999,844,-9999,289,0,200,74,137
GHCND:USC00455525,MONROE WA US,20140601,198,0,537,0,250,56,206,96,151
GHCND:USC00455525,MONROE WA US,20140701,107,0,166,0,311,83,252,116,184
GHCND:USC00455525,MONROE WA US,20140801,241,-9999,437,-9999,333,50,256,114,185
GHCND:USC00455525,MONROE WA US,20140901,272,-9999,1009,-9999,294,28,218,100,159
GHCND:USC00455525,MONROE WA US,20141001,343,-9999,2125,-9999,233,39,170,85,127
GHCND:USC00455525,MONROE WA US,20141101,356,-9999,1948,-9999,144,-89,93,10,51
GHCND:USC00455525,MONROE WA US,20141201,208,-9999,1945,-9999,150,-83,79,10,44
GHCND:USC00455525,MONROE WA US,20150101,279,-9999,1119,-9999,183,-67,87,9,48
GHCND:USC00455525,MONROE WA US,20150201,422,-9999,1558,-9999,139,-33,112,33,72
GHCND:USC00455525,MONROE WA US,20150301,427,0,1028,0,222,-50,142,31,87
GHCND:USC00455525,MONROE WA US,20150401,203,-9999,806,0,244,-6,156,29,92
GHCND:USC00455525,MONROE WA US,20150501,183,0,277,0,256,22,191,81,136
GHCND:USC00455525,MONROE WA US,20150601,25,0,61,0,306,56,244,103,174
GHCND:USC00455525,MONROE WA US,20150701,132,0,206,0,344,33,268,120,194
GHCND:USC00455525,MONROE WA US,20150801,292,-9999,589,-9999,317,44,258,105,182
GHCND:USC00455525,MONROE WA US,20150901,198,-9999,654,-9999,250,17,194,79,137
GHCND:USC00455525,MONROE WA US,20151001,274,0,1421,0,217,-44,165,73,119
GHCND:USC00455525,MONROE WA US,20151101,386,0,1999,0,128,-72,81,8,45
GHCND:USC00455525,MONROE WA US,20151201,399,0,2985,0,139,-72,65,13,39
GHCND:USC00028598,TOLLESON 1 E AZ US,20140101,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140201,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140301,127,-9999,127,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140401,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140601,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140701,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140801,127,-9999,420,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20140901,1016,-9999,1334,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20141001,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20141101,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20141201,152,-9999,177,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150101,51,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150201,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150301,64,-9999,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150401,51,-9999,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150501,51,-9999,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150601,51,-9999,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150701,25,-9999,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150801,25,-9999,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20150901,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20151001,102,-9999,255,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20151101,51,-9999,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00028598,TOLLESON 1 E AZ US,20151201,38,-9999,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140401,584,-9999,1354,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140501,183,-9999,471,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140601,340,-9999,1219,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140701,378,-9999,1211,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140801,648,-9999,1679,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20140901,554,-9999,1751,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20141001,241,-9999,366,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20141101,343,-9999,1173,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20141201,284,-9999,917,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150101,422,-9999,654,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150201,432,-9999,776,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150301,178,-9999,624,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150401,577,-9999,1489,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150501,201,-9999,277,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150601,521,-9999,1300,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150701,594,-9999,2874,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150801,615,-9999,2686,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20150901,546,-9999,1176,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20151001,414,-9999,832,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20151101,386,-9999,981,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0055,SAVANNAH 1.7 W GA US,20151201,384,-9999,869,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140401,485,-9999,1324,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140501,325,-9999,715,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140601,269,-9999,1118,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140701,521,-9999,1254,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140801,678,-9999,2116,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20140901,622,-9999,1521,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20141001,246,-9999,437,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20141101,279,-9999,976,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20141201,234,-9999,691,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150101,254,-9999,762,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150201,409,-9999,841,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150301,135,-9999,496,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150401,429,-9999,1129,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150501,254,-9999,531,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150601,312,-9999,1128,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150701,495,-9999,1815,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150801,556,-9999,2088,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20150901,234,-9999,698,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20151001,224,-9999,531,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20151101,140,-9999,609,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0056,SAVANNAH 3.7 SSW GA US,20151201,234,-9999,660,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20140601,343,-9999,1011,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20140701,18,-9999,18,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20140901,742,-9999,2011,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20141001,147,-9999,231,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20141101,297,-9999,977,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20141201,211,-9999,633,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150101,267,-9999,569,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150201,173,-9999,310,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150301,203,-9999,437,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150401,572,-9999,1354,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150501,213,-9999,477,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150601,338,-9999,972,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150701,356,-9999,907,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20150901,208,-9999,382,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20151001,160,-9999,590,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20151101,211,-9999,726,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0057,SAVANNAH 4.7 ESE GA US,20151201,216,-9999,650,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140101,157,-9999,504,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140201,224,46,1070,46,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140301,201,-9999,1271,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140401,20,-9999,44,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140501,10,-9999,10,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0021,HANSVILLE 1.5 SW WA US,20140901,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0020,BAINBRIDGE ISLAND 2.4 SW WA US,20140101,338,-9999,1157,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0020,BAINBRIDGE ISLAND 2.4 SW WA US,20140201,145,-9999,380,0,-9999,-9999,-9999,-9999,-9999
